X,Y,OBJECTID,FEATURE_LOCATION,FEAT_CENT_EAST,FEAT_CENT_NORTH,longitude,latitude
358405.19,173039.01,243,"Trenchard Street Car Park, Level 10/11 Frogmore Street Stairwell
",358405.19,173039.01,-2.60002397838588,51.4547919820952
358436.79,173063.220000001,244,"Trenchard Street Car Park, Level 10 Entrance to Lodge Street Stairs
",358436.79,173063.22,-2.59957206424147,51.4550119948919
358440.09,173066.75,245,"Trenchard Street Car Park, Level 10 Lodge Street Stairwell",358440.09,173066.75,-2.59952498843647,51.4550439778364
358442.02,173064.84,246,"Trenchard Street Car Park, Level 10 Lodge Street Lift Lobby
",358442.02,173064.84,-2.59949698790055,51.4550269466401
358380.75,173083.59,247,"Trenchard Street Car Park, Level 09 Park Row Stairs
",358380.75,173083.59,-2.6003809641508,51.455191013198
358386.13,173079.210000001,248,"Trenchard Street Car Park, Level 09 Entrance to Park Row Stairs
",358386.13,173079.21,-2.60030302108032,51.455152028281
358405.19,173039.01,249,"Trenchard Street Car Park, Level 09/10 Frogmore Street Stairwell
",358405.19,173039.01,-2.60002397838588,51.4547919820952
358436.79,173063.220000001,250,"Trenchard Street Car Park, Level 09 Entrance to Lodge Street Street Stairs
",358436.79,173063.22,-2.59957206424147,51.4550119948919
358440.09,173066.75,251,"Trenchard Street Car Park, Level 09 Lodge Street Street Stairwell
",358440.09,173066.75,-2.59952498843647,51.4550439778364
358442.02,173064.84,252,"Trenchard Street Car Park, Level 09 Lodge Street Lift Lobby Street Stairs
",358442.02,173064.84,-2.59949698790055,51.4550269466401
358389.44,173084.74,253,"Trenchard Street Car Park, Level 08 Park Row POF 
",358389.44,173084.74,-2.60025603773541,51.4552019950112
358389.44,173084.74,254,"Trenchard Street Car Park, Level 08 Park Row POF OLD
",358389.44,173084.74,-2.60025603773541,51.4552019950112
358380.75,173083.59,255,"Trenchard Street Car Park, Level 08 Park Row Stairwell
",358380.75,173083.59,-2.6003809641508,51.455191013198
358386.13,173079.210000001,256,"Trenchard Street Car Park, Level 08 Entrance To Park Row Stairs
",358386.13,173079.21,-2.60030302108032,51.455152028281
358405.19,173039.01,257,"Trenchard Street Car Park, Level 08/09 Frogmore Street Stairwell
",358405.19,173039.01,-2.60002397838588,51.4547919820952
358436.79,173063.220000001,258,"Trenchard Street Car Park, Level 08 Entrance to Lodge Street Stairs",358436.79,173063.22,-2.59957206424147,51.4550119948919
358440.09,173066.75,259,"Trenchard Street Car Park, Level 08 Lodge Street Stairwell
",358440.09,173066.75,-2.59952498843647,51.4550439778364
358442.02,173064.84,260,"Trenchard Street Car Park, Level 08 Lodge Street Lift Lobby
",358442.02,173064.84,-2.59949698790055,51.4550269466401
358380.75,173083.59,261,"Trenchard Street Car Park, Level 07 Park Row Stairwell
",358380.75,173083.59,-2.6003809641508,51.455191013198
358386.13,173079.210000001,262,"Trenchard Street Car Park, Level 07 Entrance to Park Row Stairs",358386.13,173079.21,-2.60030302108032,51.455152028281
358405.19,173039.01,263,"Trenchard Street Car Park, Level 07/08 Frogmore Street Stairwell
",358405.19,173039.01,-2.60002397838588,51.4547919820952
358436.79,173063.220000001,264,"Trenchard Street Car Park, Level 07 Entrance to Lodge Street Stairs",358436.79,173063.22,-2.59957206424147,51.4550119948919
358440.09,173066.75,265,"Trenchard Street Car Park, Level 07 Lodge Street Stairwell 
",358440.09,173066.75,-2.59952498843647,51.4550439778364
358442.02,173064.84,266,"Trenchard Street Car Park, Level 07 Lodge Street Lift Lobby",358442.02,173064.84,-2.59949698790055,51.4550269466401
358380.75,173083.59,267,"Trenchard Street Car Park, Level 06 Park Row Stairwell
",358380.75,173083.59,-2.6003809641508,51.455191013198
358386.13,173079.210000001,268,"Trenchard Street Car Park, Level 06 Entrance to Park Row Stairs",358386.13,173079.21,-2.60030302108032,51.455152028281
358405.19,173039.01,269,"Trenchard Street Car Park, Level 06/07 Frogmore Street Stairwell
",358405.19,173039.01,-2.60002397838588,51.4547919820952
358461.62,173031.65,270,"Trenchard Street Car Park, Level 6",358461.62,173031.65,-2.59921100712438,51.4547299679175
358461.62,173031.65,271,"Trenchard Street car Park, Level 5&6 Trenchard Street Stairwell",358461.62,173031.65,-2.59921100712438,51.4547299679175
358437.44,173057.210000001,272,"Trenchard Street Car Park, Level 05/06 Trenchard Street Stairwell
",358437.44,173057.21,-2.59956200160901,51.4549580046567
358436.79,173063.220000001,273,"Trenchard Street Car Park, Level 06 Entrance to Lodge Street Stairs",358436.79,173063.22,-2.59957206424147,51.4550119948919
358440.09,173066.75,274,"Trenchard Street Car Park, Level 06 Lodge Street Stairwell
",358440.09,173066.75,-2.59952498843647,51.4550439778364
358442.02,173064.84,275,"Trenchard Street Car Park, Level 06 Lodge Street Lift Lobby",358442.02,173064.84,-2.59949698790055,51.4550269466401
358380.75,173083.59,276,"Trenchard Street Car Park, Level 05 Park Row Stairwell
",358380.75,173083.59,-2.6003809641508,51.455191013198
358405.19,173039.01,277,"Trenchard Street Car Park, Level 05/06 Frogmore Street Stairs
",358405.19,173039.01,-2.60002397838588,51.4547919820952
358461.62,173031.65,278,"Trenchard Street Car Park, Level 04/05 Trenchard Street Stairwell
",358461.62,173031.65,-2.59921100712438,51.4547299679175
358458.16,173033.35,279,"Trenchard Street Car Park, Level 05 Entrance to Trenchard Street Stairs",358458.16,173033.35,-2.59926100137442,51.4547449982065
358436.79,173063.220000001,280,"Trenchard Street Car Park, Level 05 SOS & Entrance to Lodge Street Stairs",358436.79,173063.22,-2.59957206424147,51.4550119948919
358440.09,173066.75,281,"Trenchard Street Car Park, Level 05 Lodge Street Stairwell
",358440.09,173066.75,-2.59952498843647,51.4550439778364
358448.25,173062.119999999,282,"Trenchard Street Car Park, Level 05 Lodge Street Lifts/POF
",358448.25,173062.12,-2.59940700879059,51.4550029495001
358442.02,173064.84,283,"Trenchard Street Car Park, Level 05 Lodge Street Lift Lobby",358442.02,173064.84,-2.59949698790055,51.4550269466401
358405.19,173039.01,284,"Trenchard Street Car Park, Level 04/05 Frogmore Street Stairwell
",358405.19,173039.01,-2.60002397838588,51.4547919820952
358461.62,173031.65,285,"Trenchard Street Car Park, Level 03/04 Trenchard Street Stairwell
",358461.62,173031.65,-2.59921100712438,51.4547299679175
358458.16,173033.35,286,"Trenchard Street Car Park, Level 04 Entrance to Trenchard Street Stairs 
",358458.16,173033.35,-2.59926100137442,51.4547449982065
358436.79,173063.220000001,287,"Trenchard Street Car Park, Level 04 Entrance to Lodge Street Stairs
",358436.79,173063.22,-2.59957206424147,51.4550119948919
358440.09,173066.75,288,"Trenchard Street Car Park, Level 04 Lodge Street Stairwell
",358440.09,173066.75,-2.59952498843647,51.4550439778364
358442.02,173064.84,289,"Trenchard Street Car Park, Level 04 Lodge Street Lift Lobby 
",358442.02,173064.84,-2.59949698790055,51.4550269466401
358405.19,173039.01,290,"Trenchard Street Car Park, Level 03/04 Frogmore Street Stairwell
",358405.19,173039.01,-2.60002397838588,51.4547919820952
358461.62,173031.65,291,"Trenchard Street Car Park, Level 02/03 Trenchard Street Stairwell
",358461.62,173031.65,-2.59921100712438,51.4547299679175
358458.16,173033.35,292,"Trenchard Street Car Park, Level 03 Entrance to Trenchard Street Stairs
",358458.16,173033.35,-2.59926100137442,51.4547449982065
358436.79,173063.220000001,293,"Trenchard Street Car Park, Level 03 Entrance to Lodge Street Stairs
",358436.79,173063.22,-2.59957206424147,51.4550119948919
358440.09,173066.75,294,"Trenchard Street Car Park, Level 03 Lodge Street Stairwell
",358440.09,173066.75,-2.59952498843647,51.4550439778364
358451,173056,295,"Trenchard Street Car Park, Level 03 Lodge Street Lift Lobby
",358451,173056,-2.59936671144247,51.4549481250378
358405.19,173039.01,296,"Trenchard Street Car Park, Level 02/03 Frogmore Street Stairwell
",358405.19,173039.01,-2.60002397838588,51.4547919820952
358461.62,173031.65,297,"Trenchard Street Car Park, Level 01/02 Trenchard Street Stairwell

",358461.62,173031.65,-2.59921100712438,51.4547299679175
358458.16,173033.35,298,"Trenchard Street Car Park, Level 02 Entrance to Trenchard Street Stairs
",358458.16,173033.35,-2.59926100137442,51.4547449982065
358436.79,173063.220000001,299,"Trenchard Street Car Park, Level 02 Lodge Street Car Bays
",358436.79,173063.22,-2.59957206424147,51.4550119948919
358440,173061,300,"Trenchard Street Car Park, Level 02 Entrance to Lodge Street Stairwell
",358440,173061,-2.59952560614957,51.4549922707813
358451,173056,301,"Trenchard Street Car Park, Level 02 Lodge Street Lift Lobby",358451,173056,-2.59936671144247,51.4549481250378
358448.03,173077.470000001,302,"Trenchard Street Car Park, Level 02 External Fire Exit Stairs
",358448.03,173077.47,-2.5994119832086,51.4551409509141
358437,173063,303,"Trenchard Street Car Park, Level 02 Vehicle Entry/Exit Ramp",358437,173063,-2.59956901611538,51.4550100322776
358405.19,173039.01,304,"Trenchard Street Car Park, Level 01/02 Frogmore Street Stairwell
",358405.19,173039.01,-2.60002397838588,51.4547919820952
358460,173031,305,"Trenchard Street Car Park, Level 01 Trenchard Street Pedestrian Entrance
",358460,173031,-2.59923424454909,51.454724004107
358458.16,173033.35,306,"Trenchard Street Car Park, Level 01 Entrance to Lodge Street Stairs",358458.16,173033.35,-2.59926100137442,51.4547449982065
358458.74,173036.9,307,"Trenchard Street Car Park, Level 01 Trenchard Street Pay Machines ",358458.74,173036.9,-2.59925307247546,51.4547769603524
358463.69,173038.42,308,"Trenchard Street Car Park, Level 01 Trenchard Street Disabled Lift External",358463.69,173038.42,-2.59918201424473,51.4547909921221
358436.79,173063.220000001,309,"Trenchard Street Car Park, Level 01 Entrance to Lodge Street Stairs & Pay Machines",358436.79,173063.22,-2.59957206424147,51.4550119948919
358440.09,173066.75,310,"Trenchard Street Car Park, Level 01 Lodge Street Stairwell
",358440.09,173066.75,-2.59952498843647,51.4550439778364
